item,item_link,question,item_number,component,valence,type
starfish1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/starfish1.png"" style=""width: 450px; height: 600px;"">",Did you see a starfish?,147,object,neutral,new
tourist1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/tourist1.png"" style=""width: 450px; height: 600px;"">",Did you see a group of tourists?,148,object,neutral,new
pregnantwoman1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/pregnantwoman1.png"" style=""width: 450px; height: 600px;"">",Did you see a pregnant woman standing?,149,object,neutral,new
game1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/game1.png"" style=""width: 450px; height: 600px;"">",Did you see a basketball game?,150,object,neutral,new
taxi1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/taxi1.png"" style=""width: 450px; height: 600px;"">",Did you see a yellow taxi?,151,object,neutral,new
baby1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/baby1.png"" style=""width: 450px; height: 600px;"">",Did you see a happy newborn baby?,152,object,neutral,new
artist1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/artist1.png"" style=""width: 450px; height: 600px;"">",Did you see an artist?,153,object,neutral,new
wreath1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/wreath1.png"" style=""width: 450px; height: 600px;"">",Did you see a wreath?,154,object,neutral,new
hose1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/hose1.png"" style=""width: 450px; height: 600px;"">",Did you see a garden hose?,155,object,neutral,new
foot1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/foot1.png"" style=""width: 450px; height: 600px;"">",Did you see a healthy foot?,156,object,neutral,new
padlock2.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/padlock2.png"" style=""width: 450px; height: 600px;"">",Did you see a padlock?,157,object,neutral,new
runner1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/runner1.png"" style=""width: 450px; height: 600px;"">",Did you see a person running?,158,object,neutral,new
possessed1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/possessed1.png"" style=""width: 450px; height: 600px;"">",Did you see a possessed girl?,159,object,neutral,new
kidnap1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/kidnap1.png"" style=""width: 450px; height: 600px;"">",Did you see a woman being kidnapped?,160,object,neutral,new
churchexterior1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/churchexterior1.png"" style=""width: 450px; height: 600px;"">",Did you see a church exterior?,161,background,neutral,new
flag.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/flag.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of an American flag?,162,background,neutral,new
escalator1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/escalator1.png"" style=""width: 450px; height: 600px;"">",Did you see an escalator?,163,background,neutral,new
pizza1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/pizza1.png"" style=""width: 450px; height: 600px;"">",Did you see a pizza?,164,background,neutral,new
tiretread.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/tiretread.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of a tire?,165,background,neutral,new
pollen1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/pollen1.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of a flower?,166,background,neutral,new
hay1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/hay1.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of hay?,167,background,neutral,new
igloo1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/igloo1.png"" style=""width: 450px; height: 600px;"">",Did you see an igloo?,168,background,neutral,new
rubberbands1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/rubberbands1.png"" style=""width: 450px; height: 600px;"">",Did you see rubber bands?,169,background,neutral,new
bowlingalley1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/bowlingalley1.png"" style=""width: 450px; height: 600px;"">",Did you see a bowling alley?,170,background,neutral,new
hand1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/hand1.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of a hand?,171,background,neutral,new
graffiti1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/graffiti1.png"" style=""width: 450px; height: 600px;"">",Did you see graffiti on a wall?,172,background,neutral,new
liquorstore.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/liquorstore.png"" style=""width: 450px; height: 600px;"">",Did you see a liquor store aisle?,173,background,neutral,new
pooltable1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/pooltable1.png"" style=""width: 450px; height: 600px;"">",Did you see a room with a pool table?,174,background,neutral,new
berries1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/berries1.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of berries?,175,background,neutral,new
whitebrick1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/whitebrick1.png"" style=""width: 450px; height: 600px;"">",Did you see a white brick wall?,176,background,neutral,new
operatingtable1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/operatingtable1.png"" style=""width: 450px; height: 600px;"">",Did you see a hospital operating room?,177,background,neutral,new
keyboard1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/keyboard1.png"" style=""width: 450px; height: 600px;"">",Did you see a keyboard?,178,background,neutral,new
roof shingles1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/roof shingles1.png"" style=""width: 450px; height: 600px;"">",Did you see a roof with shingles?,179,background,neutral,new
centralstation.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/centralstation.png"" style=""width: 450px; height: 600px;"">",Did you see the inside of Central Station in New York?,180,background,neutral,new
brooms1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/brooms1.png"" style=""width: 450px; height: 600px;"">",Did you see a cluster of brooms?,181,background,neutral,new
circuit board1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/circuit board1.png"" style=""width: 450px; height: 600px;"">",Did you see a circuit board?,182,background,neutral,new
icicles1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/icicles1.png"" style=""width: 450px; height: 600px;"">",Did you see icicles?,183,background,neutral,new
waterfall1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/waterfall1.png"" style=""width: 450px; height: 600px;"">",Did you see a waterfall?,184,background,neutral,new
diningroom.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/diningroom.png"" style=""width: 450px; height: 600px;"">",Did you see a dining room?,185,background,neutral,new
pennies1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/pennies1.png"" style=""width: 450px; height: 600px;"">",Did you see pennies?,186,background,neutral,new
upholsteryfabric.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/upholsteryfabric.png"" style=""width: 450px; height: 600px;"">",Did you see some upholstery fabric?,187,background,neutral,new
well1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/well1.png"" style=""width: 450px; height: 600px;"">",Did you see a well?,188,background,neutral,new
corn.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/corn.png"" style=""width: 450px; height: 600px;"">",Did you see a close-up of corn?,189,background,neutral,new
gaspump.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/gaspump.png"" style=""width: 450px; height: 600px;"">",Did you see a gas pump?,190,background,neutral,new
radiocity.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/radiocity.png"" style=""width: 450px; height: 600px;"">",Did you see the exterior of Radio City in New York?,191,background,neutral,new
firering1.png,"<img src=""http://web.stanford.edu/~jzhang18/psych251/my_tasks/pic/processed/firering1.png"" style=""width: 450px; height: 600px;"">",Did you see a ring of fire at a circus?,192,background,neutral,new
